,total_energy_Wh,average_power_W,maxPower,t0_900,t1_900
,29599,7310.90223,11000,45,62
,15890,10762.74694,11000,45,51
,22370,4098.320611,11000,43,66
,25879,5327.637674,11000,43,63
,40290,5770.139635,11000,42,71
,12000,2978.899462,11000,41,58
,6430,1012.376995,11000,40,66
,47709,7250.607903,11000,40,67
,18840,2682.486948,11000,39,68
,13649,1703.227148,11000,38,71
,52510,5928.867143,11000,38,75
,27380,6371.557854,11000,38,56
,20620,5695.695542,11000,38,53
,21179,2801.66091,11000,38,69
,16641,4912.069531,11000,38,52
,28980,3575.203043,11000,37,70
,38440,8711.614731,11000,37,56
,9210,1050.204301,11000,37,73
,29900,4879.862182,11000,37,62
,7130,1367.2828,11000,36,58
,22900,8475.377814,11000,36,48
,23700,3975.213158,11000,36,61
,5320,649.044327,11000,36,70
,33790,3952.688871,11000,36,71
,35530,3822.942196,11000,36,74
,22739,2474.394704,11000,36,73
,7800,816.1841646,11000,36,75
,7380,1085.294118,11000,36,64
,6750,1194.690265,11000,35,59
,16460,5241.574525,11000,35,49
,18510,2215.366202,11000,35,70
,55320,9167.794504,11000,35,60
,19180,5110.880829,11000,35,51
,6710,900.973481,11000,35,66
,21200,4260.830728,11000,35,56
,39560,6968.196497,11000,35,59
,29960,9401.67364,11000,35,49
,33860,3583.595473,11000,35,74
,14300,3466.433237,11000,35,52
,34861,5465.534361,11000,35,61
,6181,673.1282331,11000,35,72
,17880,1801.25927,11000,35,75
,26630,2703.553299,11000,35,75
,64071,8695.781338,11000,35,65
,35540,4416.735708,11000,35,68
,7650,2161.186534,11000,35,50
,15869,2987.418292,11000,35,57
,39780,4824.092165,11000,34,68
,14831,3303.935644,11000,34,53
,13170,1736.194522,11000,34,65
,11049,2845.236052,11000,34,50
,10820,1792.132505,11000,34,59
,36610,4297.929235,11000,34,69
,33740,3789.473684,11000,33,70
,41000,3996.101365,11000,33,75
,22690,2690.513834,11000,33,68
,12991,1535.831336,11000,33,68
,35860,3584.705523,11000,33,74
,4990,909.7999494,11000,33,55
,32759,4025.683564,11000,32,66
,30970,3412.358828,11000,32,69
,8890,969.4656489,11000,32,70
,14540,1795.800741,11000,32,65
,24640,2712.411705,11000,32,69
,4520,562.908638,11000,32,65
,7000,689.3721789,11000,32,73
,43160,5154.629599,11000,32,66
,49810,6343.651608,11000,32,64
,6150,704.0193335,11000,31,67
,5750,680.4510042,11000,31,66
,9710,2164.056212,11000,31,50
,21619,5409.257715,11000,30,47
,15900,1544.105746,11000,30,73
,5650,601.7039404,11000,30,69
,8850,826.5449074,11000,30,74
,27420,3708.885967,11000,29,60
,12570,1391.299001,11000,29,66
,17120,2065.346336,11000,29,63
,25790,4422.406402,11000,29,53
,6430,779.6827108,11000,28,62
,5740,837.5486381,11000,28,56
,8890,1114.229015,11000,28,61
,29030,3190.694266,11000,28,65
,9590,1272.727273,11000,25,56
,8870,1361.241368,11000,25,52
,12800,10602.8532,11000,63,69
,3090,2849.385246,11000,60,65
,3340,1224.814098,11000,58,70
,22660,7464.177875,11000,55,68
,8190,3289.890649,11000,54,65
,9240,1772.095253,11000,52,74
,49280,8748.791794,11000,50,74
,31260,8394.450246,11000,48,64
,3320,805.3908356,11000,47,64
,17490,2321.167883,11000,42,73
,37121,10710.55542,11000,41,56
,35641,5468.974042,11000,41,68
,32580,5186.292284,11000,40,66
,15120,8308.960464,11000,39,48
,42920,6473.876063,11000,39,66
,41510,4807.64405,11000,37,73
,14360,1890.441015,11000,37,69
,8410,1366.430473,11000,37,63
,7671,1058.352815,11000,37,67
,11430,2026.396139,11000,37,60
,12380,1506.540919,11000,37,71
,7130,1055.818354,11000,37,65
,26620,3328.077791,11000,37,70
,57510,10681.86978,11000,36,59
,20330,7765.30504,11000,36,48
,7550,742.2173676,11000,36,78
,28630,7722.763375,11000,36,52
,20781,2421.871156,11000,36,71
,11380,1935.191308,11000,36,60
,22110,6463.337393,11000,36,50
,12900,2131.839882,11000,36,61
,2090,305.8785267,11000,35,64
,20040,3203.979216,11000,35,61
,11760,1380.506734,11000,35,70
,31609,3726.621909,11000,35,70
,16090,2500.280572,11000,35,62
,19949,2574.895127,11000,35,67
,42140,4903.484388,11000,35,70
,5850,4820.325017,11000,35,41
,6110,753.5457348,11000,35,68
,6250,2461.706783,11000,35,46
,50420,6611.495593,11000,35,66
,6230,934.6947281,11000,35,62
,20530,2463.107379,11000,35,69
,7000,2136.86085,11000,35,49
,26200,2573.252578,11000,35,76
,10111,1411.165387,11000,35,64
,5699,738.690862,11000,35,66
,42590,8218.041486,11000,34,56
,17550,1806.639787,11000,34,74
,32570,3692.976378,11000,34,71
,6330,816.1014218,11000,34,66
,52031,5597.740721,11000,34,72
,34880,4161.187699,11000,33,68
,22410,2199.814583,11000,33,75
,5880,727.1727929,11000,33,66
,16090,2037.640272,11000,33,66
,9560,1245.692775,11000,33,65
,44610,5263.889344,11000,33,68
,14500,1179.794327,11000,33,83
,3210,352.145295,11000,33,70
,11150,1045.530319,11000,32,76
,16110,1618.688772,11000,32,73
,18610,2021.788333,11000,32,70
,31691,2927.124384,11000,32,77
,5060,729.3693694,11000,32,61
,23910,2933.942327,11000,32,66
,58920,5809.536852,11000,32,74
,6431,912.7020421,11000,32,61
,6381,743.8748745,11000,32,67
,1920,221.8157312,11000,32,67
,48420,5003.214696,11000,32,71
,34420,3229.818845,11000,31,75
,9380,1605.553442,11000,31,56
,25350,3041.087674,11000,31,66
,23090,2296.116237,11000,31,73
,10220,1283.695614,11000,31,64
,35580,3285.31856,11000,31,75
,24580,3040.197897,11000,31,64
,40040,4730.685921,11000,31,66
,47380,7748.160262,11000,31,56
,6470,672.0914127,11000,30,70
,9331,972.7109515,11000,30,69
,6430,774.9840972,11000,30,64
,29270,3870.413223,11000,29,61
,44570,5234.463185,11000,29,64
,10020,1138.780149,11000,29,65
,31240,2978.547593,11000,28,71
,26610,2418.358073,11000,28,73
,30090,6645.644172,11000,28,47
,7930,4683.070866,11000,28,36
,16751,1447.761266,11000,28,75
,56020,5738.284251,11000,26,66
,5630,1657.91411,11000,25,40
,35989,4523.599036,11000,25,58
,8130,1192.130667,11000,25,53
,10030,9960.827586,11000,62,67
,10391,6580.05277,11000,61,68
,19180,5195.094425,11000,56,72
,3771,1024.496264,11000,53,68
,7399,1839.657435,11000,51,68
,31110,5122.62727,11000,51,76
,6800,1511.017838,11000,51,70
,14601,3749.721786,11000,50,67
,29469,5871.943322,11000,49,70
,5370,2278.64215,11000,49,59
,7990,1467.401286,11000,48,71
,36509,7567.939195,11000,45,66
,4390,1075.321494,11000,43,60
,9380,1409.819639,11000,43,70
,54479,8671.547951,11000,42,68
,18821,2605.283193,11000,41,70
,14560,2474.203446,11000,39,64
,32801,3946.644385,11000,39,73
,37010,4795.249235,11000,39,71
,9220,1534.819199,11000,38,63
,13401,4377.424916,11000,38,51
,26999,4298.063147,11000,38,64
,38030,5754.371217,11000,38,65
,41969,5860.910043,11000,37,67
,10150,1209.77354,11000,37,72
,13030,4928.346291,11000,37,49
,11650,1373.1011,11000,37,72
,4420,1542.458317,11000,36,49
,26401,3317.518936,11000,36,69
,2670,4285.332144,11000,36,40
,12660,1673.312039,11000,36,68
,37041,6558.508755,11000,36,60
,22480,3274.448715,11000,36,65
,30419,3441.82041,11000,36,72
,31500,9992.9503,11000,36,50
,7790,875.2808989,11000,36,73
,40200,6619.705425,11000,36,61
,51281,11271.23756,11000,36,55
,8760,964.8462598,11000,36,73
,7620,969.9798451,11000,36,68
,6620,875.7900926,11000,35,67
,9950,1347.934071,11000,35,66
,18050,2121.380301,11000,35,70
,17060,4310.499719,11000,35,52
,20520,5786.620711,11000,35,50
,10240,1208.497246,11000,35,70
,12960,10737.85961,11000,35,41
,6340,718.4362114,11000,35,71
,43900,4612.151987,11000,35,74
,30139,4972.292746,11000,34,60
,7480,1037.607891,11000,34,64
,2930,446.3061691,11000,34,62
,9770,1179.714228,11000,34,68
,7780,835.8351488,11000,34,72
,33180,4899.626728,11000,34,62
,10650,1276.425742,11000,34,68
,25360,2820.040773,11000,34,71
,33999,3763.49548,11000,34,71
,11979,1593.128671,11000,34,65
,20579,3066.153464,11000,34,61
,12041,1341.491041,11000,34,70
,16840,2898.728125,11000,34,58
,6740,956.405203,11000,33,63
,18781,1743.825441,11000,33,77
,9630,1146.580235,11000,33,68
,7900,1121.628017,11000,33,63
,37700,4298.473428,11000,33,69
,4470,514.1542591,11000,33,69
,37700,3759.140261,11000,33,74
,10890,1211.533113,11000,33,70
,19970,2229.485828,11000,33,70
,18120,2040.349066,11000,33,69
,39230,4364.816417,11000,33,70
,6550,760.8906099,11000,33,68
,8900,1988.333126,11000,33,51
,5880,854.51316,11000,32,61
,3050,470.4773331,11000,32,59
,4209,702.7688883,11000,32,57
,21331,2413.919276,11000,32,68
,21031,3173.426104,11000,32,59
,12311,1505.779227,11000,32,66
,17310,4027.923211,11000,32,50
,7850,765.99897,11000,31,73
,37150,3337.076128,11000,31,77
,11330,1314.893617,11000,31,66
,7829,829.9537678,11000,30,69
,32420,4884.573533,11000,30,58
,29580,3128.411528,11000,30,69
,4870,498.9044136,11000,30,70
,8410,853.0613395,11000,30,70
,6670,1456.42021,11000,29,49
,7230,871.9305886,11000,29,63
,39420,3943.752779,11000,29,70
,6510,669.2367001,11000,29,69
,9700,1232.572094,11000,28,61
,20260,2040.510295,11000,28,69
,42460,4413.593971,11000,28,67
,33870,6668.416735,11000,26,47
,5940,692.7786957,11000,36,71
,5470,716.2550467,11000,35,66
,8140,1225.903614,11000,34,62
,35870,8210.847587,11000,34,52
,17690,4753.246753,11000,34,49
,63030,10319.62889,11000,30,56
,10961,1074.11057,11000,30,72
,27970,7448.73502,11000,28,44
,10709,2967.852194,11000,59,74
,24059,7804.325104,11000,54,67
,14570,5264.679313,11000,51,63
,9440,1507.518964,11000,48,74
,20130,3093.48587,11000,45,72
,8289,1569.55607,11000,44,67
,33630,7115.786999,11000,44,63
,6081,1390.825921,11000,42,60
,31270,5108.549646,11000,42,67
,31089,4537.620109,11000,40,68
,5830,740.421929,11000,40,72
,10970,1585.069235,11000,39,68
,9130,1340.45677,11000,39,67
,36571,4396.139976,11000,38,72
,2880,828.8432329,11000,38,53
,3570,1348.017621,11000,38,50
,13670,1732.938939,11000,38,70
,34949,3976.875178,11000,37,74
,18240,6331.501302,11000,37,50
,7610,1367.748377,11000,37,60
,52390,5962.254608,11000,37,73
,26830,3889.345252,11000,36,65
,24080,3250.759366,11000,36,67
,16540,2149.059804,11000,36,68
,7149,1282.012453,11000,36,59
,27160,3832.549389,11000,36,65
,17390,3396.484375,11000,36,57
,7690,906.7505159,11000,35,70
,2260,1720.448298,11000,35,42
,10280,2157.775057,11000,35,56
,4200,987.0740306,11000,35,53
,34800,6117.486205,11000,35,59
,15250,1617.369786,11000,35,74
,10430,1159.998764,11000,35,72
,21640,4189.738625,11000,35,56
,32900,6703.265606,11000,35,55
,7151,1937.065463,11000,35,50
,13030,2336.17212,11000,35,58
,23760,2866.007706,11000,34,69
,9280,3252.969815,11000,34,47
,17520,1854.949709,11000,34,73
,21270,2406.637961,11000,34,71
,42319,4434.533547,11000,34,73
,5110,1478.421603,11000,34,49
,13840,3727.109515,11000,34,50
,21210,5972.311302,11000,34,49
,37410,3876.014505,11000,34,73
,8960,1761.46789,11000,33,55
,9520,2558.375635,11000,33,49
,27339,3059.289422,11000,33,70
,9770,1780.680437,11000,33,56
,29881,3820.285532,11000,33,66
,27420,3587.570416,11000,33,65
,4431,1124.698583,11000,33,50
,15869,1658.876822,11000,33,72
,11070,1273.308199,11000,33,69
,8570,986.7587795,11000,33,69
,15740,2031.186149,11000,33,65
,11170,2607.105809,11000,33,51
,28000,3590.510793,11000,33,65
,42231,4436.806164,11000,33,72
,6770,2856.540084,11000,33,43
,44010,5311.65348,11000,32,67
,34230,5404.262784,11000,32,59
,7180,784.0567841,11000,32,70
,3400,3159.525039,11000,32,37
,7480,1033.228455,11000,32,62
,6550,784.6921797,11000,32,66
,20010,2385.376999,11000,32,66
,2900,343.1163112,11000,32,67
,5819,756.0415764,11000,32,64
,34771,3595.037192,11000,32,72
,5920,1475.900277,11000,32,49
,2550,633.0161357,11000,32,49
,30580,3152.848183,11000,32,72
,13090,1442.998438,11000,31,69
,7671,773.719601,11000,31,72
,6430,2354.592615,11000,31,43
,11050,6098.420972,11000,30,39
,1380,290.8324552,11000,29,49
,17810,2538.644283,11000,28,57
,30110,2879.349732,11000,26,69
,8710,1550.511794,11000,25,49
,9620,1164.727248,11000,25,59
,12730,6807.486631,11000,63,71
,38259,11204.13243,11000,61,75
,17461,7254.425851,11000,58,68
,56350,10230.98648,11000,51,74
,20850,4833.226014,11000,50,68
,16819,4977.671818,11000,49,63
,10680,2156.123822,11000,47,68
,24041,4853.227163,11000,47,68
,6210,905.7979823,11000,43,71
,19800,2583.919379,11000,41,73
,7040,4418.410042,11000,41,48
,20920,2482.185821,11000,38,73
,25230,2825.395838,11000,38,75
,26269,3786.370916,11000,37,66
,2341,384.8394904,11000,37,62
,9080,1333.278949,11000,37,65
,3890,931.7365269,11000,37,54
,22150,2463.696472,11000,37,73
,6580,790.4958953,11000,36,71
,5020,654.5217486,11000,36,68
,12770,1482.967742,11000,36,72
,11359,1794.707044,11000,36,62
,17591,3095.795855,11000,36,60
,22140,2567.369947,11000,36,71
,11480,1078.243628,11000,36,79
,6980,1088.40473,11000,35,62
,17860,3077.541643,11000,35,60
,30270,3500.321213,11000,35,71
,6149,752.324633,11000,35,69
,18980,1913.788757,11000,35,76
,38931,4845.847452,11000,35,68
,49791,5524.149408,11000,35,72
,40610,4440.273349,11000,35,73
,6250,1036.245567,11000,35,60
,27430,3502.323107,11000,35,67
,46190,4886.250771,11000,35,74
,7820,1001.173584,11000,35,67
,23240,2896.351174,11000,35,68
,16490,1765.104662,11000,35,73
,10439,3276.408021,11000,34,48
,10191,1240.703416,11000,34,68
,9190,4398.298325,11000,34,44
,29161,3628.118196,11000,34,67
,15620,1752.758556,11000,34,71
,28440,3247.502141,11000,34,70
,12390,1541.524106,11000,34,67
,19900,2076.882936,11000,34,73
,25460,3075.291907,11000,34,68
,14650,2181.412086,11000,34,61
,21450,2340.993149,11000,33,71
,38280,4331.133321,11000,33,70
,33490,4052.843889,11000,33,67
,14081,1673.431929,11000,33,68
,6350,611.2299465,11000,33,76
,1850,191.980629,11000,33,73
,27990,2908.135877,11000,33,73
,11370,1167.118132,11000,33,73
,9120,1143.294912,11000,33,66
,3031,346.1582387,11000,33,69
,9670,1077.87101,11000,33,70
,32719,2759.738525,11000,33,81
,7840,1953.62359,11000,32,49
,26860,3034.93299,11000,32,69
,18950,2288.493794,11000,32,66
,42940,4580.945325,11000,32,70
,44939,5490.222961,11000,32,66
,12539,1707.406007,11000,32,62
,8160,879.2313909,11000,32,70
,9440,1116.866044,11000,32,67
,6090,767.9697352,11000,32,65
,26530,3075.446788,11000,31,67
,5820,2032.793247,11000,31,44
,39120,3941.230795,11000,31,72
,27470,3133.460076,11000,31,67
,6060,2512.206357,11000,31,42
,37190,4303.983026,11000,31,67
,9730,1034.953464,11000,30,69
,6440,760.280711,11000,30,65
,13510,2187.460646,11000,30,55
,56211,5578.332782,11000,29,71
,9620,1185.824345,11000,29,63
,8860,996.0029978,11000,29,65
,9730,1044.053651,11000,29,67
,5600,2078.350515,11000,28,40
,6209,671.9494965,11000,28,66
,32679,3209.154641,11000,28,70
,10500,1245.346424,11000,27,62
,40330,5994.054991,11000,25,53
,10030,1071.708417,11000,25,63
,5479,1830.061236,11000,57,70
,26260,10944.20005,11000,55,65
,21320,4841.481108,11000,55,73
,45219,9460.59162,11000,52,72
,6740,1465.040454,11000,52,71
,36160,11383.00105,11000,51,65
,10450,2879.228532,11000,50,65
,18219,2994.357195,11000,43,69
,3730,3305.760709,11000,42,48
,20040,2563.479373,11000,41,73
,17760,3567.060924,11000,40,61
,6130,3272.241993,11000,40,49
,25060,9847.833206,11000,40,51
,32649,3981.855139,11000,40,73
,11260,1490.403706,11000,39,70
,23850,2944.343472,11000,38,71
,46460,7701.616245,11000,38,63
,25940,3044.898758,11000,37,72
,28910,3707.466515,11000,37,69
,28350,9916.439953,11000,37,49
,8790,965.6982422,11000,37,74
,20290,3420.783965,11000,37,61
,13020,1747.390397,11000,37,67
,10210,1369.754789,11000,37,67
,50000,7032.623559,11000,36,66
,8650,1609.136007,11000,36,59
,15480,1925.373134,11000,36,69
,9260,2613.563309,11000,36,51
,10790,1286.182577,11000,36,70
,8280,1009.65349,11000,36,69
,49780,6544.259422,11000,35,67
,55791,6645.741513,11000,35,70
,23190,10655.26484,11000,35,45
,35810,6787.910699,11000,35,57
,32670,3410.526316,11000,35,74
,7369,1063.816818,11000,35,64
,9240,1231.179214,11000,35,66
,71270,9867.015344,11000,35,65
,37191,4463.366337,11000,35,69
,50900,8743.617884,11000,35,59
,6050,717.9825284,11000,35,69
,45130,4704.989719,11000,34,74
,23660,2912.497863,11000,34,68
,38960,11270.97396,11000,34,49
,32901,3652.96077,11000,34,71
,27041,3212.898115,11000,34,69
,43920,5280.080147,11000,34,68
,7040,926.6205989,11000,34,65
,52760,7457.829433,11000,34,63
,64060,7391.301561,11000,34,69
,57019,8364.986348,11000,34,62
,9380,1090.239886,11000,34,69
,44030,6303.006203,11000,34,62
,20310,2303.011213,11000,33,70
,23620,2682.820634,11000,33,70
,38510,9124.391207,11000,33,51
,28941,3228.62101,11000,33,70
,7250,884.4759226,11000,33,67
,8430,1611.255641,11000,33,55
,8430,1313.48193,11000,33,60
,42000,4109.253975,11000,33,75
,11810,1396.623087,11000,33,67
,55899,5954.972923,11000,32,71
,7060,700.4354296,11000,32,74
,25910,2445.429043,11000,32,76
,57870,5696.021873,11000,32,74
,7100,751.3448367,11000,32,70
,29460,9759.455231,11000,32,45
,38730,4677.850097,11000,32,66
,9190,1824.116447,11000,32,53
,1690,170.0011177,11000,31,72
,9740,1002.516011,11000,31,71
,17800,2576.494713,11000,31,60
,10840,1256.002575,11000,31,66
,8790,943.9770897,11000,30,68
,26060,3278.216507,11000,30,62
,26100,3738.511121,11000,28,57
,6380,1056.485741,11000,28,53
,10339,1103.186224,11000,28,67
,5740,650.5068312,11000,28,64
,31431,3528.049389,11000,28,64
,43590,3817.916403,11000,26,73
,71870,7457.543091,11000,25,65
,23150,6033.446753,11000,45,62
,18861,8516.192149,11000,41,51
,14320,7258.800338,11000,41,50
,25399,10837.54889,11000,40,51
,17090,3902.073952,11000,39,58
,13710,8589.627567,11000,39,46
,28219,4619.334303,11000,38,64
,35460,7512.269758,11000,38,58
,5320,1572.930355,11000,38,52
,36080,4792.384607,11000,38,69
,11019,2624.786608,11000,37,55
,18740,5308.364151,11000,37,52
,14400,4483.265589,11000,36,50
,5840,686.7894943,11000,36,71
,25301,5184.040979,11000,36,56
,18900,3953.056007,11000,35,55
,18110,1969.251216,11000,35,73
,37230,4537.630768,11000,35,69
,16489,4352.892865,11000,35,51
,13200,3228.26087,11000,35,52
,28000,3320.486214,11000,35,69
,7710,1136.88867,11000,34,63
,10900,1491.561502,11000,34,65
,32530,6297.48333,11000,34,55
,10810,2884.162158,11000,33,49
,9800,2383.622728,11000,33,51
,25850,2927.704021,11000,33,69
,14821,1819.519847,11000,32,66
,8010,901.5757879,11000,32,69
,50130,7483.330569,11000,32,60
,34711,7801.685709,11000,32,51
,18600,5303.34231,11000,32,47
,32290,6055.00573,11000,31,53
,39199,4345.78714,11000,31,68
,26470,2787.538394,11000,31,70
,25591,2994.85079,11000,30,65
,9310,9969.066032,11000,66,71
,32900,8598.185118,11000,57,74
,7090,2363.771069,11000,57,70
,35791,6349.674749,11000,54,77
,7810,1366.911371,11000,53,76
,48909,11021.05658,11000,51,70
,8700,6933.805623,11000,47,53
,26961,6238.164406,11000,43,61
,12870,10702.7027,11000,42,47
,17419,2550.366032,11000,40,68
,6930,971.8737826,11000,39,69
,40410,6144.709609,11000,39,67
,30420,5798.888006,11000,39,61
,8240,2158.637753,11000,38,54
,9560,1345.478713,11000,38,67
,11729,1637.175759,11000,37,67
,12240,1593.058568,11000,37,69
,27530,3726.705272,11000,37,68
,29659,3779.286422,11000,37,69
,9150,963.0171028,11000,37,76
,26950,2946.697039,11000,37,74
,61120,10181.9528,11000,37,62
,29700,3532.326803,11000,37,71
,8940,2926.61635,11000,36,50
,11250,1674.176347,11000,36,64
,48950,6989.528796,11000,36,65
,6400,761.5018509,11000,36,71
,7120,1024.62424,11000,36,65
,39240,6540.302792,11000,36,61
,18940,3331.737112,11000,35,59
,16970,1750.637591,11000,35,75
,37261,11367.76271,11000,35,49
,23800,2496.28529,11000,35,74
,23801,2504.709287,11000,35,74
,5830,704.437135,11000,35,69
,32140,4036.984055,11000,35,68
,32100,6535.0902,11000,35,55
,13460,1825.222239,11000,34,65
,34120,7694.794212,11000,34,53
,22371,2610.046668,11000,34,69
,44310,5379.78483,11000,34,68
,34580,4547.340736,11000,34,65
,37181,4122.062084,11000,34,71
,26380,6063.980589,11000,34,52
,8780,1011.391271,11000,34,69
,20999,3248.244747,11000,34,61
,13149,2575.00952,11000,34,55
,7960,795.0282987,11000,33,75
,6130,691.8302088,11000,33,70
,10190,1327.591199,11000,33,65
,19280,5330.875576,11000,33,49
,36370,4137.525675,11000,33,69
,10370,1145.258766,11000,33,70
,11460,1326.6448,11000,33,68
,9380,2387.105896,11000,33,50
,14240,3262.31386,11000,33,51
,7930,1353.242321,11000,33,57
,20790,2072.953885,11000,33,74
,14470,2011.740171,11000,33,62
,27800,7270.613876,11000,33,49
,34860,4299.133295,11000,33,66
,29740,2672.924728,11000,32,78
,13149,2705.864868,11000,32,53
,9280,1471.070013,11000,32,58
,8440,1066.030454,11000,32,65
,4660,470.8788279,11000,32,72
,27670,2699.878032,11000,32,74
,26920,2633.335145,11000,32,74
,6750,736.6538333,11000,31,69
,25370,3016.248349,11000,31,66
,9460,1884.045143,11000,31,52
,23790,3491.540625,11000,29,57
,28070,3162.223057,11000,29,65
,31910,2983.017398,11000,28,72
,27721,2619.100858,11000,28,72
,17149,2124.665313,11000,27,60
,42590,3779.338904,11000,26,72
